Account Number,Account Name,Country,CDP Region,Parent Section,Question Number,Question Name,Column Number,Column Name,Row Number,Row Name,Response Answer,Comments,File Name
54102,City of Albany,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
54102,City of Albany,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
54102,City of Albany,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
54102,City of Albany,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
54102,City of Albany,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
54102,City of Albany,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
54102,City of Albany,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
54102,City of Albany,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
54102,City of Albany,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
54102,City of Albany,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
54102,City of Albany,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
58627,"City of Alton, IL",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
58627,"City of Alton, IL",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
58627,"City of Alton, IL",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
58627,"City of Alton, IL",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
58627,"City of Alton, IL",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
58627,"City of Alton, IL",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
58627,"City of Alton, IL",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
58627,"City of Alton, IL",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
58627,"City of Alton, IL",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
58627,"City of Alton, IL",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
58627,"City of Alton, IL",United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
50566,City of Anchorage,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,0,https://www.muni.org/Departments/Mayor/AWARE/ResilientAnchorage/Documents/Anchorage%20Energy%20Landscape%20and%20Opportunities%20Analysis.pdf,
50566,City of Anchorage,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,86.3,https://www.muni.org/Departments/Mayor/AWARE/ResilientAnchorage/Documents/Anchorage%20Energy%20Landscape%20and%20Opportunities%20Analysis.pdf,
50566,City of Anchorage,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,0,https://www.muni.org/Departments/Mayor/AWARE/ResilientAnchorage/Documents/Anchorage%20Energy%20Landscape%20and%20Opportunities%20Analysis.pdf,
50566,City of Anchorage,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,0,https://www.muni.org/Departments/Mayor/AWARE/ResilientAnchorage/Documents/Anchorage%20Energy%20Landscape%20and%20Opportunities%20Analysis.pdf,
50566,City of Anchorage,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,10.9,https://www.muni.org/Departments/Mayor/AWARE/ResilientAnchorage/Documents/Anchorage%20Energy%20Landscape%20and%20Opportunities%20Analysis.pdf,
50566,City of Anchorage,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,0,https://www.muni.org/Departments/Mayor/AWARE/ResilientAnchorage/Documents/Anchorage%20Energy%20Landscape%20and%20Opportunities%20Analysis.pdf,
50566,City of Anchorage,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,1.4,https://www.muni.org/Departments/Mayor/AWARE/ResilientAnchorage/Documents/Anchorage%20Energy%20Landscape%20and%20Opportunities%20Analysis.pdf,
50566,City of Anchorage,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,0,https://www.muni.org/Departments/Mayor/AWARE/ResilientAnchorage/Documents/Anchorage%20Energy%20Landscape%20and%20Opportunities%20Analysis.pdf,
50566,City of Anchorage,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,0,https://www.muni.org/Departments/Mayor/AWARE/ResilientAnchorage/Documents/Anchorage%20Energy%20Landscape%20and%20Opportunities%20Analysis.pdf,
50566,City of Anchorage,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,1.4,https://www.muni.org/Departments/Mayor/AWARE/ResilientAnchorage/Documents/Anchorage%20Energy%20Landscape%20and%20Opportunities%20Analysis.pdf,
50566,City of Anchorage,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,https://www.muni.org/Departments/Mayor/AWARE/ResilientAnchorage/Documents/Anchorage%20Energy%20Landscape%20and%20Opportunities%20Analysis.pdf,
54092,City of Ann Arbor,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,,,
54092,City of Ann Arbor,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,,,
54092,City of Ann Arbor,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,3,Oil,1,Energy consumption percentage,,,
54092,City of Ann Arbor,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,4,Nuclear,1,Energy consumption percentage,,,
54092,City of Ann Arbor,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,5,Hydro,1,Energy consumption percentage,,,
54092,City of Ann Arbor,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,6,Biomass,1,Energy consumption percentage,,,
54092,City of Ann Arbor,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,7,Wind,1,Energy consumption percentage,,,
54092,City of Ann Arbor,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,8,Geothermal,1,Energy consumption percentage,,,
54092,City of Ann Arbor,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,9,Solar,1,Energy consumption percentage,,,
54092,City of Ann Arbor,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,10,Other sources,1,Energy consumption percentage,,,
54092,City of Ann Arbor,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,11,Total - please ensure this equals 100%,1,Energy consumption percentage,calculated field,,
54114,City of Asheville,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,1,Coal,1,Energy consumption percentage,14.9,"This is the fuel mix for the state of North Carolina. A fuel mix for our City is not readily available. The ""other"" category is for a combination for renewable energy as it is not broken down by the EIA.",
54114,City of Asheville,United States of America,North America,Strategy,9,Please indicate the energy mix of electricity consumed in your city.,2,Gas,1,Energy consumption percentage,34.4,"This is the fuel mix for the state of North Carolina. A fuel mix for our City is not readily available. The ""other"" category is for a combination for renewable energy as it is not broken down by the EIA.",
